mean,std,rms,peak_to_peak,crest_factor,kurtosis,skewness,bearing,batch,speed,force,fault
-0.0021937416999999997,0.043605827247564184,0.04366097425150669,0.34563,4.183598811785484,1.0382695670884994,-0.0681634608816612,NU204_E_metal_b,4,1000,1,OK
-0.0013940264000000002,0.05536454424133692,0.05538209158793888,0.66484,6.889591726490449,4.661143712157256,-0.45501313938346777,NU204_E_metal_b,4,1000,1,OK
-0.00207360825,0.04928305772916991,0.04932666246880243,0.36032,4.29544569600685,0.9688787388515867,-0.18492302384470852,NU204_E_metal_b,4,1000,1,OK
-0.0016187720500000001,0.0434071813075699,0.04343735503018235,0.35172000000000003,4.151035436543316,0.6574640611417872,0.10058949134022245,NU204_E_metal_b,5,1000,1,OK
-0.0015721627999999998,0.05428248736110557,0.05430524956188204,1.03454,11.33647308440183,24.889893778004552,-1.2749692099149614,NU204_E_metal_b,5,1000,1,OK
-0.00207313145,0.03864335601485103,0.03869892554192561,0.30094,4.219238589017306,0.8483807804688515,0.04316553327868322,NU204_E_metal_b,5,1000,1,OK
-0.001980011450000001,0.04867672269709128,0.04871697628005717,0.61531,6.825136233590765,4.637803979867299,-0.11689090522174983,NU204_E_metal_b,5,1000,1,OK
-0.0020576583,0.044530802720058466,0.04457831702265492,0.38687,4.49344016056509,1.4258314447874527,-0.01660599385879483,NU204_E_metal_b,5,1000,1,OK
-0.0018375003500000003,0.04582439004608635,0.0458612159741988,0.46547,5.621525607717032,1.7028252102042556,-0.1626961130295351,NU204_E_metal_b,5,1000,1,OK
-0.0021195226499999996,0.0484749122881242,0.04852122728873619,0.8018799999999999,9.019969701005465,12.243702695722599,-0.5436128241836861,NU204_E_metal_b,5,1000,1,OK
-0.0016126279,0.04092296347649693,0.04095472510520074,0.44187,5.459443310281354,2.0158959863619197,0.07771844954905485,NU204_E_metal_b,5,1000,1,OK
-0.00199309845,0.046662964058510906,0.04670550991218565,0.55219,6.025199179477944,4.882906442662744,-0.16528430476581013,NU204_E_metal_b,5,1000,1,OK
-0.00164561995,0.043685920276865804,0.04371690400127292,0.43734,5.65776570071838,2.162505945495009,-0.18385129895749738,NU204_E_metal_b,5,1000,1,OK
-0.0021440681,0.046131944111077225,0.04618174201440424,0.50954,5.768729986774986,2.569631702848393,-0.15116414017185775,NU204_E_metal_b,5,1000,1,OK
-0.00188451845,0.03773805416854527,0.03778507830104958,0.35844,4.908551426631504,1.5697033145581285,-0.10618010544184894,NU204_E_metal_b,5,1000,1,OK
-0.0014696728999999999,0.03783779547689857,0.03786632679551319,0.30938,4.559724024260484,0.8083369920253309,-0.1615146344779241,NU204_E_metal_b,5,1000,1,OK
-0.0018178568000000001,0.0459499229396567,0.04598586762806259,0.46280999999999994,5.501037885074644,2.2106503447625503,-0.06725078860930638,NU204_E_metal_b,5,1000,1,OK
